DATE,SP500,NASDAQCOM,DJIA,RU2000PR,DEXJPUS,DEXUSEU,DEXCHUS,DEXMXUS,DEXUSAL,VIXCLS,USDONTD156N,USD1MTD156N,USD3MTD156N,USD12MD156N,BAMLHYH0A0HYM2TRIV,BAMLCC0A1AAATRIV,GOLDAMGBD228NLBM,DCOILWTICO
2016-11-30,2198.81,5323.68,19123.58,3286.35,114.34,0.9453582907922102,6.8837,20.4565,1.3537295248409367,13.33,0.43056000000000005,0.62367,0.9341700000000001,1.639,1151.67,589.76,1187.4,49.41
2016-12-01,2191.08,5251.11,19191.93,3265.13,114.34,0.940379913485048,6.883,20.7375,1.3493455673998112,14.07,0.43422,0.6345,0.9416700000000001,1.6434400000000002,1151.78,585.86,1168.75,51.08
2016-12-02,2191.95,5255.65,19170.42,3266.25,113.76,0.9375585974123383,6.883,20.613,1.3431833445265278,14.12,0.43478,0.64667,0.94639,1.6445599999999998,1152.54,588.45,1171.65,51.7
2016-12-05,2204.71,5308.89,19216.24,3324.74,114.1,0.9325748391308403,6.8775,20.5725,1.337613697164259,12.14,0.43478,0.65194,0.94806,1.6440000000000001,1155.24,588.79,1164.9,51.72
2016-12-06,2212.23,5333.0,19251.78,3361.72,113.98,0.9330969487729774,6.879,20.375,1.3415615776764154,11.79,0.43422,0.64889,0.95083,1.64567,1158.84,587.82,1171.15,50.95
2016-12-07,2241.35,5393.76,19549.62,3391.14,113.5,0.9295408068414203,6.878,20.328,1.3370771493515177,12.22,0.43367,0.65417,0.95083,1.6451099999999999,1163.63,590.32,1171.25,49.85
2016-12-08,2246.19,5417.36,19614.81,3445.47,114.16,0.9411764705882353,6.8771,20.3765,1.342642320085929,12.64,0.43311000000000005,0.66389,0.95306,1.6445599999999998,1165.36,587.63,1174.75,50.84
2016-12-09,2259.53,5444.5,19756.85,3449.71,115.17,0.948676596148373,6.9042,20.333,1.3437248051599033,11.75,0.43422,0.68,0.9565,1.6484400000000001,1167.4,584.01,1168.9,51.51
2016-12-12,2256.96,5412.54,19796.43,3412.6,115.34,0.9428625306430323,6.9045,20.223,1.3358268768367618,12.64,0.43700000000000006,0.69472,0.9587200000000001,1.6545599999999998,1169.31,584.2,1154.4,52.74
2016-12-13,2271.72,5463.83,19911.21,3413.58,115.26,0.9402914903620123,6.8984,20.256,1.3344008540165466,12.72,0.43700000000000006,0.70389,0.96344,1.6540000000000001,1170.96,585.12,1157.35,52.99
2016-12-14,2253.28,5436.67,19792.53,3370.06,115.06,0.9384384384384383,6.9025,20.2295,1.3312034078807242,13.19,0.43867,0.70728,0.97039,1.6545599999999998,1170.96,584.33,1160.95,51.01
2016-12-15,2262.03,5456.85,19852.24,3395.88,118.32,0.9638554216867469,6.941,20.614,1.3618412093149939,12.79,0.67889,0.73622,0.9931700000000001,1.69956,1166.26,583.44,1132.45,50.9
2016-12-16,2258.07,5437.16,19843.41,3390.35,117.74,0.9563886763580718,6.958,20.417,1.3702384214853385,12.2,0.68389,0.7390000000000001,0.9973299999999999,1.69344,1165.84,581.95,1134.85,51.93
2016-12-19,2262.53,5457.44,19883.06,3408.98,116.6,0.9574875526618154,6.9506,20.412,1.3766519823788546,11.71,0.68111,0.7440000000000001,0.9942799999999999,1.6917799999999998,1167.06,585.42,1137.6,52.13
2016-12-20,2270.76,5483.94,19974.62,3439.48,117.86,0.9624639076034649,6.947,20.4305,1.378929950358522,11.45,0.68378,0.7490000000000001,0.9962200000000001,1.6906700000000001,1167.69,584.09,1132.75,52.22
2016-12-21,2265.18,5471.43,19941.96,3417.7,117.79,0.9592326139088729,6.939,20.51,1.3804527885146327,11.27,0.6859999999999999,0.755,0.99761,1.68956,1168.89,585.71,1134.4,51.44
2016-12-22,2260.96,5447.42,19918.88,3386.55,117.48,0.9567546880979718,6.9473,20.7095,1.3858093126385809,11.43,0.6865600000000001,0.7561100000000001,0.9970600000000001,1.6878900000000001,1169.79,585.69,1130.55,51.98
2016-12-23,2263.79,5462.69,19933.81,3408.55,117.22,0.9570293808019906,6.9432,20.611,1.3939224979091163,11.44,0.6937800000000001,0.7611100000000001,0.9970600000000001,1.68956,1170.8,586.76,1131.0,52.01
2016-12-26,2263.79,5462.69,19933.81,3408.55,117.22,0.9570293808019906,6.9432,20.611,1.3939224979091163,11.44,0.6937800000000001,0.7611100000000001,0.9970600000000001,1.68956,1170.8,586.76,1131.0,52.01
2016-12-27,2268.88,5487.44,19945.04,3423.95,117.52,0.9562057754828839,6.9491,20.7085,1.3910140492418974,11.99,0.6937800000000001,0.7611100000000001,0.9970600000000001,1.68956,1172.39,585.64,1131.0,52.82
2016-12-28,2249.92,5438.56,19833.68,3381.99,117.66,0.9625565501973241,6.9559,20.735,1.3917884481558802,12.95,0.6865600000000001,0.77,0.9981700000000001,1.6901099999999998,1173.15,589.15,1139.75,54.01
2016-12-29,2249.26,5432.09,19819.78,3387.84,116.32,0.9536524890329964,6.9535,20.6755,1.3850415512465375,13.37,0.6882199999999999,0.7711100000000001,0.9978899999999999,1.68733,1173.81,590.2,1146.8,53.8
2016-12-30,2238.83,5383.12,19762.6,3372.81,116.78,0.9476876421531464,6.943,20.617,1.3831258644536653,14.04,0.69211,0.77167,0.9978899999999999,1.68567,1174.31,592.17,1159.1,53.75
2017-01-02,2238.83,5383.12,19762.6,3372.81,116.78,0.9476876421531464,6.943,20.617,1.3831258644536653,14.04,0.69211,0.77167,0.9978899999999999,1.68567,1174.31,592.17,1159.1,53.75
2017-01-03,2257.83,5429.08,19881.76,3393.59,117.68,0.9600614439324116,6.9575,20.906,1.3829345871940257,12.85,0.69544,0.7733300000000001,0.99872,1.689,1177.47,592.62,1148.65,52.36
2017-01-04,2270.75,5477.0,19942.16,3449.42,117.38,0.9545628102329132,6.9322,21.3855,1.375515818431912,11.85,0.6904399999999999,0.76556,1.00511,1.689,1181.77,593.31,1165.9,53.26
2017-01-05,2269.0,5487.94,19899.29,3409.61,115.46,0.9435742592942064,6.887,21.395,1.3635124079629124,11.67,0.69222,0.76556,1.00928,1.689,1184.47,597.9,1173.05,53.77
2017-01-06,2276.98,5521.06,19963.8,3398.04,116.85,0.9469696969696969,6.9176,21.296,1.3689253935660506,11.32,0.691,0.7633300000000001,1.01011,1.6845599999999998,1185.21,594.71,1178.0,53.98
2017-01-09,2268.9,5531.82,19887.38,3373.71,116.07,0.94553706505295,6.935,21.3375,1.3579576317218902,11.56,0.693,0.7633300000000001,1.01483,1.7006700000000001,1185.75,596.82,1176.1,51.95
2017-01-10,2268.9,5551.82,19855.53,3407.04,115.74,0.9458948164964057,6.918,21.6245,1.3568521031207599,11.49,0.69333,0.765,1.01789,1.7017799999999998,1187.02,596.45,1183.2,50.82
2017-01-11,2275.32,5563.65,19954.28,3413.0,116.26,0.9522902580706599,6.9365,21.875,1.3513513513513513,11.26,0.6927800000000001,0.76722,1.02178,1.7028900000000002,1186.43,597.19,1187.55,52.19
2017-01-12,2270.44,5547.49,19891.0,3382.59,113.87,0.9375585974123383,6.889,21.7045,1.3319126265316994,11.54,0.6927800000000001,0.76722,1.02178,1.6978900000000001,1186.11,597.16,1206.65,53.01
2017-01-13,2274.64,5574.12,19885.73,3409.88,115.03,0.9411764705882353,6.8985,21.5435,1.336719689881032,11.23,0.6927800000000001,0.7683300000000001,1.0231700000000001,1.6984400000000002,1186.93,596.03,1196.35,52.36
2017-01-16,2274.64,5574.12,19885.73,3409.88,115.03,0.9411764705882353,6.8985,21.5435,1.336719689881032,11.23,0.6927800000000001,0.76778,1.02372,1.7017799999999998,1187.56,596.18,1202.75,52.36
2017-01-17,2267.89,5538.73,19826.77,3360.86,112.96,0.9350163627863488,6.852,21.5825,1.3262599469496021,11.87,0.69,0.76944,1.02483,1.70233,1187.54,599.06,1217.5,52.45
2017-01-18,2271.89,5555.65,19804.72,3376.35,113.4,0.9361542782250515,6.836,21.851,1.3239772275916855,12.48,0.6894399999999999,0.77667,1.03011,1.71039,1187.07,595.48,1212.5,51.12
2017-01-19,2263.69,5540.08,19732.4,3344.51,115.3,0.9407337723424272,6.868,21.891,1.3253810470510272,12.78,0.69,0.7763899999999999,1.04122,1.72817,1185.96,592.9,1203.35,51.39
2017-01-20,2271.31,5555.33,19827.25,3359.68,115.3,0.9407337723424272,6.868,21.891,1.3253810470510272,11.54,0.68833,0.77528,1.04344,1.73289,1185.29,592.41,1199.1,52.33
2017-01-23,2265.2,5552.94,19799.85,3349.71,112.9,0.9310986964618249,6.8514,21.4355,1.3220518244315178,11.77,0.68889,0.7711100000000001,1.03789,1.72122,1185.17,595.61,1213.75,52.77
2017-01-24,2280.07,5600.96,19912.71,3402.83,113.63,0.9303190994511118,6.8555,21.384,1.3185654008438819,11.07,0.68833,0.7733300000000001,1.03178,1.70733,1186.44,591.66,1213.3,52.38
2017-01-25,2298.37,5656.34,20068.51,3435.7,113.6,0.9308386856557759,6.8812,21.311,1.3218770654329148,10.81,0.68833,0.7761100000000001,1.0373299999999999,1.71872,1189.11,589.11,1203.5,52.14
2017-01-26,2296.68,5655.18,20100.91,3418.7,114.7,0.9372071227741331,6.8768,21.295,1.327844907714779,10.63,0.6872199999999999,0.7761100000000001,1.0390000000000001,1.72817,1190.13,590.28,1191.55,53.24
2017-01-27,2294.69,5660.78,20093.78,3406.55,115.16,0.9354536950420954,6.8768,21.0245,1.3246787653993906,10.58,0.69,0.77833,1.0390000000000001,1.724,1191.12,592.24,1184.2,53.18
2017-01-30,2280.9,5613.71,19971.13,3360.89,113.86,0.9362419249133975,6.8768,20.753,1.3234515616728426,11.88,0.69167,0.78,1.034,1.7248299999999999,1190.47,589.78,1189.85,52.63
2017-01-31,2278.87,5614.79,19864.09,3384.47,112.72,0.9264406151565685,6.8768,20.8355,1.3189132155104195,11.99,0.69,0.7794399999999999,1.0345600000000001,1.71344,1190.09,589.48,1198.8,52.75
2017-02-01,2279.55,5642.65,19890.94,3382.99,113.29,0.9295408068414203,6.8768,20.8155,1.3220518244315178,11.81,0.69111,0.78,1.0345600000000001,1.71511,1191.5,588.65,1210.0,53.9
2017-02-02,2280.85,5636.2,19884.91,3373.56,112.48,0.925754489909276,6.8768,20.626,1.3032712107389548,11.93,0.68833,0.77667,1.03372,1.71233,1192.62,589.73,1224.05,53.55
2017-02-03,2297.42,5666.77,20071.46,3424.27,112.42,0.9266123054114159,6.865,20.3565,1.3010668748373668,10.97,0.6927800000000001,0.77556,1.034,1.71344,1195.37,588.8,1213.05,53.81
2017-02-06,2292.56,5663.55,20052.42,3396.49,112.32,0.9318796011555307,6.86,20.517,1.3087292239235702,11.37,0.68833,0.77528,1.03844,1.70733,1196.46,592.74,1221.85,53.01
2017-02-07,2293.08,5674.22,20090.29,3382.58,112.14,0.9354536950420954,6.8821,20.6415,1.3095861707700367,11.29,0.6877800000000001,0.77278,1.03817,1.70511,1196.82,593.69,1231.0,52.19
2017-02-08,2294.67,5682.45,20054.34,3376.8,111.74,0.9338812103100486,6.87,20.499,1.307531380753138,11.45,0.68667,0.77167,1.03372,1.7001099999999998,1195.56,596.2,1235.6,52.37
2017-02-09,2307.87,5715.18,20172.4,3425.99,113.24,0.9382623381497466,6.866,20.4155,1.3118194936376755,10.88,0.68667,0.77056,1.03372,1.694,1195.67,593.52,1241.75,52.99
2017-02-10,2316.1,5734.13,20269.37,3451.63,113.22,0.9389671361502347,6.8775,20.3135,1.3010668748373668,10.85,0.6877800000000001,0.7711100000000001,1.0362200000000001,1.70261,1196.58,593.36,1225.75,53.84
2017-02-13,2328.25,5763.96,20412.16,3460.41,113.79,0.943129303027445,6.8776,20.325,1.3082155939298796,11.07,0.6872199999999999,0.77,1.0390000000000001,1.71039,1198.03,592.32,1229.4,52.96
2017-02-14,2337.58,5782.57,20504.41,3471.03,114.34,0.9454476694714947,6.8649,20.345,1.3092432573972244,10.74,0.6872199999999999,0.77,1.0373299999999999,1.7078900000000001,1198.62,590.95,1229.65,53.21
2017-02-15,2349.25,5819.44,20611.86,3489.81,114.17,0.9436633009342266,6.8685,20.29,1.2990387113535982,11.97,0.6855600000000001,0.77222,1.04178,1.724,1199.26,589.78,1225.15,53.11
2017-02-16,2347.22,5814.9,20619.77,3477.2,113.36,0.9380863039399624,6.8517,20.3405,1.2997140629061608,11.76,0.68611,0.78056,1.0565,1.74511,1199.26,592.46,1236.75,53.41
2017-02-17,2351.16,5838.58,20624.05,3479.01,112.86,0.9421518748822311,6.864,20.4615,1.3059945148230376,11.49,0.68611,0.7794399999999999,1.05233,1.7353900000000002,1198.94,593.53,1241.4,53.41
2017-02-20,2351.16,5838.58,20624.05,3479.01,112.86,0.9421518748822311,6.864,20.4615,1.3059945148230376,11.49,0.68611,0.77722,1.05011,1.7353900000000002,1199.57,593.69,1235.35,53.41
2017-02-21,2365.38,5865.95,20743.0,3505.06,113.48,0.9477774618519572,6.881,20.423,1.3034410844629822,11.57,0.68611,0.7794399999999999,1.05344,1.7453900000000002,1202.01,593.63,1228.7,54.02
2017-02-22,2362.82,5860.63,20775.6,3488.93,113.46,0.9474182851729037,6.8765,19.9155,1.3015749056358195,11.74,0.68333,0.7794399999999999,1.054,1.74567,1203.71,593.91,1237.5,53.61
2017-02-23,2363.81,5835.51,20810.32,3465.99,112.68,0.9446438692612885,6.8622,19.735,1.2960082944530846,11.71,0.68333,0.77833,1.05233,1.7442799999999998,1205.6,595.17,1237.35,54.48
2017-02-24,2367.34,5845.31,20821.76,3465.75,112.26,0.9451795841209829,6.8645,19.869,1.3019138133055592,11.47,0.68278,0.78056,1.054,1.7395599999999998,1205.73,599.04,1255.35,53.99
2017-02-27,2369.75,5861.9,20837.44,3499.16,112.01,0.9412650602409638,6.8675,19.829,1.2998830105290524,12.09,0.68333,0.7844399999999999,1.05456,1.73983,1207.58,596.95,1256.25,54.04
2017-02-28,2363.64,5825.44,20812.24,3446.26,112.06,0.9417969485778865,6.8665,19.9975,1.3010668748373668,12.92,0.68056,0.78889,1.064,1.7562200000000001,1208.66,598.67,1251.9,54.0
2017-03-01,2395.96,5904.03,21115.55,3513.24,113.66,0.9466111321469141,6.8794,19.8785,1.3048016701461378,12.54,0.68167,0.8105600000000001,1.0927799999999999,1.78983,1211.78,593.22,1246.05,53.82
2017-03-02,2381.92,5861.22,21002.97,3468.59,114.45,0.9511128019783147,6.8868,19.9265,1.3196093956188968,11.81,0.68278,0.83,1.1,1.79817,1211.21,592.87,1243.3,52.63
2017-03-03,2383.12,5870.75,21005.71,3464.76,114.6,0.9476876421531464,6.8954,19.5775,1.3229263130043656,10.96,0.68278,0.83444,1.1016700000000001,1.80817,1209.55,593.1,1228.75,53.33
2017-03-06,2375.31,5849.17,20954.34,3440.2,113.92,0.9446438692612885,6.8955,19.536,1.3187392852433075,11.24,0.68278,0.84667,1.10622,1.8001099999999999,1207.4,592.38,1231.15,53.19
2017-03-07,2368.39,5833.93,20924.76,3416.91,113.99,0.945000945000945,6.9,19.505,1.315270288044193,11.45,0.68278,0.85444,1.10622,1.7998299999999998,1203.76,590.92,1223.7,52.68
2017-03-08,2362.98,5837.55,20855.73,3394.95,114.58,0.9481369109699441,6.9113,19.6045,1.325556733828208,11.86,0.68211,0.8577799999999999,1.109,1.80122,1199.64,588.29,1213.3,49.83
2017-03-09,2364.87,5838.81,20858.19,3380.24,114.71,0.9446438692612885,6.9086,19.7885,1.3303179459890913,12.3,0.68211,0.88139,1.11956,1.81428,1194.14,585.71,1204.6,48.75
2017-03-10,2372.6,5861.73,20902.98,3393.03,115.02,0.9374707040404987,6.905,19.654,1.327844907714779,11.66,0.68189,0.89056,1.12122,1.81844,1194.75,586.93,1196.55,48.05
2017-03-13,2373.47,5875.78,20881.48,3405.5,114.61,0.9372071227741331,6.905,19.559,1.3190871916633689,11.35,0.68278,0.91222,1.1312200000000001,1.82122,1192.13,585.16,1207.8,47.95
2017-03-14,2365.45,5856.82,20837.37,3385.85,114.63,0.9394081728511038,6.913,19.626,1.3201320132013201,12.3,0.68689,0.9283299999999999,1.13733,1.8234400000000002,1187.24,585.66,1203.55,47.24
2017-03-15,2385.26,5900.05,20950.1,3436.68,114.66,0.9407337723424272,6.9132,19.449,1.3170025023047545,11.63,0.68667,0.94278,1.1481700000000001,1.82761,1192.01,590.04,1202.25,48.34
2017-03-16,2381.38,5900.76,20934.55,3444.63,113.02,0.9312721177127956,6.913,19.1725,1.3032712107389548,11.21,0.9257799999999999,0.9783299999999999,1.15178,1.81428,1197.61,589.0,1225.6,48.3
2017-03-17,2378.25,5901.0,20914.62,3458.29,112.67,0.9309253397877489,6.9,19.132,1.3003901170351104,11.28,0.92422,0.97611,1.15178,1.8131700000000002,1197.43,590.41,1228.75,48.34
2017-03-20,2373.47,5901.53,20905.86,3439.83,112.59,0.9298865538404315,6.905,19.0205,1.29315918789603,11.34,0.9264399999999999,0.9772200000000001,1.15622,1.81594,1196.51,592.09,1233.0,47.79
2017-03-21,2344.02,5793.83,20668.01,3346.51,111.9,0.9250693802035153,6.883,19.0915,1.2958403524685758,12.47,0.9253299999999999,0.9772200000000001,1.15622,1.81539,1194.7,593.91,1232.05,47.02
2017-03-22,2348.45,5821.64,20661.3,3344.15,111.06,0.9259259259259258,6.8785,19.0645,1.3031013812874641,12.81,0.9266700000000001,0.9838899999999999,1.15678,1.8067799999999998,1190.98,596.21,1246.1,47.29
2017-03-23,2345.96,5817.69,20656.58,3363.6,111.12,0.9270418095856123,6.8843,18.992,1.3082155939298796,13.12,0.92611,0.98167,1.15289,1.80372,1192.88,595.72,1247.9,47.0
2017-03-24,2343.98,5828.74,20596.72,3366.63,111.03,0.9254118082546733,6.8803,18.852,1.3125082031762698,12.96,0.9266700000000001,0.9827799999999999,1.1512799999999999,1.80289,1194.95,597.47,1244.0,47.3
2017-03-27,2341.59,5840.37,20550.98,3373.29,110.48,0.9189487226612755,6.8687,18.8205,1.3118194936376755,12.5,0.9244399999999999,0.9822200000000001,1.1518899999999999,1.7970599999999999,1193.93,598.45,1256.9,47.02
2017-03-28,2358.57,5875.14,20701.5,3397.99,110.56,0.9214891264283082,6.8779,18.865,1.3070186903672723,11.53,0.925,0.9822200000000001,1.15222,1.79817,1197.18,597.0,1253.65,48.36
2017-03-29,2361.13,5897.55,20659.32,3408.88,111.05,0.9297136481963556,6.8879,18.83,1.3054830287206267,11.42,0.92556,0.9822200000000001,1.14678,1.794,1201.55,598.52,1252.9,49.47
2017-03-30,2368.06,5914.34,20728.49,3435.48,111.36,0.9323140033563304,6.887,18.665,1.3044612575006522,11.54,0.9266700000000001,0.9827799999999999,1.14761,1.7934400000000001,1205.04,597.04,1250.9,50.3
2017-03-31,2362.72,5911.74,20663.22,3444.36,111.41,0.9347541596560104,6.8832,18.829,1.3092432573972244,12.37,0.9216700000000001,0.9827799999999999,1.1495600000000001,1.80178,1206.12,597.52,1241.7,50.54
2017-04-03,2358.84,5894.68,20650.21,3403.97,110.96,0.938526513374003,6.8832,18.7325,1.3156163662675964,12.38,0.92722,0.9833299999999999,1.14983,1.8026099999999998,1206.45,599.76,1246.25,50.25
2017-04-04,2360.16,5898.61,20689.24,3400.26,110.74,0.9377344336084021,6.8832,18.818,1.3215276860050218,11.79,0.93,0.98611,1.14983,1.79178,1206.31,599.3,1258.65,50.99
2017-04-05,2352.95,5864.48,20648.15,3360.41,111.2,0.937998311603039,6.892,18.7235,1.3201320132013201,12.89,0.93111,0.98556,1.15039,1.79594,1208.76,599.11,1252.5,51.14
2017-04-06,2357.49,5878.95,20662.95,3390.94,111.02,0.9388789784996715,6.8955,18.745,1.3246787653993906,12.39,0.93,0.98944,1.15539,1.79817,1208.66,600.11,1253.75,51.69
2017-04-07,2355.54,5877.81,20656.1,3391.28,110.76,0.9419743782969102,6.8978,18.648,1.3304949441192122,12.87,0.93056,0.99,1.15761,1.7990000000000002,1209.6,599.07,1264.3,52.25
2017-04-10,2357.16,5880.93,20658.02,3397.55,110.95,0.9428625306430323,6.8988,18.691,1.3333333333333333,14.05,0.93056,0.99,1.15761,1.7990000000000002,1210.69,600.16,1253.6,53.06
2017-04-11,2353.78,5866.77,20651.3,3422.06,109.74,0.9421518748822311,6.8893,18.7485,1.3338668800853675,15.07,0.92722,0.99,1.15511,1.7890000000000001,1210.24,603.7,1255.7,53.38
2017-04-12,2344.93,5836.16,20591.86,3377.95,109.54,0.9424182452172275,6.889,18.7665,1.336005344021376,15.77,0.9277799999999999,0.9938899999999999,1.15844,1.7834400000000001,1209.6,603.82,1272.3,53.12
2017-04-13,2328.95,5805.15,20453.25,3343.27,109.23,0.9407337723424272,6.8865,18.535,1.3183915622940015,15.96,0.92611,0.99444,1.15844,1.77178,1209.4,606.6,1286.1,53.19
2017-04-14,2328.95,5805.15,20453.25,3343.27,108.63,0.9411764705882353,6.8835,18.5293,1.3201320132013201,15.96,0.92611,0.99444,1.15844,1.77178,1209.4,606.6,1286.1,53.19
2017-04-17,2349.01,5856.79,20636.92,3382.87,108.46,0.9380863039399624,6.88,18.548,1.315097317201473,14.66,0.92611,0.99444,1.15844,1.77178,1209.58,605.16,1286.1,52.62
2017-04-18,2342.19,5849.47,20523.28,3384.65,108.4,0.9340556697179152,6.8778,18.478,1.3239772275916855,14.42,0.92611,0.9927799999999999,1.15622,1.76122,1209.1,609.38,1285.0,52.46
2017-04-19,2338.17,5863.03,20404.49,3397.67,109.06,0.933968431867003,6.886,18.868,1.3333333333333333,14.93,0.93,0.99111,1.15567,1.73567,1210.55,608.22,1282.05,50.49
2017-04-20,2355.84,5916.78,20578.71,3439.96,109.34,0.9295408068414203,6.88,18.848,1.3262599469496021,14.15,0.9294399999999999,0.9883299999999999,1.15317,1.73928,1210.81,606.65,1279.9,50.26
2017-04-21,2348.69,5910.52,20547.76,3429.28,109.08,0.935103796521414,6.8845,18.8425,1.326435866825839,14.63,0.9294399999999999,0.99056,1.15622,1.7445599999999999,1211.6,606.7,1281.5,49.64
2017-04-24,2374.15,5983.82,20763.89,3474.24,109.74,0.9219988936013277,6.884,18.69,1.3231013495633765,10.84,0.9266700000000001,0.99111,1.1665,1.76817,1214.69,605.13,1271.8,48.9
2017-04-25,2388.61,6025.49,20996.12,3506.88,110.88,0.9139932364500503,6.8824,18.9305,1.3266118333775536,10.76,0.9283299999999999,0.9922200000000001,1.17039,1.77483,1216.4,602.18,1270.5,49.22
2017-04-26,2387.45,6025.23,20975.09,3527.64,111.52,0.919793966151582,6.8918,19.149,1.3401232913428036,10.85,0.9302799999999999,0.9927799999999999,1.1717799999999998,1.78289,1217.88,603.12,1264.95,49.22
2017-04-27,2388.77,6048.94,20981.33,3521.92,111.13,0.9204712812960235,6.8958,19.119,1.3419216317767042,10.36,0.93056,0.995,1.16956,1.7765,1218.02,603.7,1264.3,48.96
2017-04-28,2384.2,6047.61,20940.51,3480.42,111.44,0.9178522257916476,6.89,18.934,1.3377926421404682,10.82,0.9294399999999999,0.995,1.1723299999999999,1.774,1219.37,604.37,1265.55,49.31
2017-05-01,2388.33,6091.6,20913.46,3497.65,111.78,0.9164222873900294,6.89,18.761,1.3273161667109106,10.11,0.9294399999999999,0.995,1.1723299999999999,1.774,1219.94,601.41,1265.55,48.83
2017-05-02,2391.17,6095.37,20949.89,3477.77,112.06,0.9165902841429882,6.8949,18.78,1.3292569453675396,10.59,0.9266700000000001,0.9927799999999999,1.17372,1.7801099999999999,1221.05,603.99,1255.8,47.65
2017-05-03,2388.13,6072.55,20957.9,3456.79,112.34,0.9157509157509157,6.8968,18.795,1.3421017313112333,10.68,0.92722,0.99167,1.1712200000000001,1.7701099999999999,1221.14,604.75,1253.95,47.79
2017-05-04,2389.52,6075.34,20951.47,3451.63,112.7,0.9118263882556761,6.8959,19.0145,1.3508037282182899,10.46,0.9277799999999999,0.9927799999999999,1.1792799999999999,1.78067,1218.3,602.39,1235.85,45.55
2017-05-05,2399.29,6100.76,21006.94,3471.88,112.63,0.9094216078574028,6.9021,19.004,1.3487995683841383,10.57,0.9277799999999999,0.99444,1.18039,1.7790000000000001,1217.61,602.77,1239.4,46.23
2017-05-08,2399.38,6102.66,21012.28,3458.57,112.84,0.9150805270863837,6.904,19.1055,1.3539128080151637,9.77,0.9277799999999999,0.99411,1.18456,1.78817,1218.31,601.69,1229.7,46.46
2017-05-09,2396.92,6120.59,20975.78,3459.13,114.19,0.9195402298850576,6.906,19.1225,1.3601741022850926,9.96,0.92722,0.98856,1.182,1.79067,1219.54,600.59,1225.15,45.84
2017-05-10,2399.63,6129.14,20943.11,3478.33,114.02,0.9197093718384991,6.9011,18.9705,1.3544629554381689,10.21,0.9283299999999999,0.98856,1.1809399999999999,1.78761,1220.51,600.82,1222.95,47.28
2017-05-11,2394.44,6115.96,20919.42,3454.99,113.77,0.9200478424878094,6.9033,18.8825,1.3561160835367507,10.6,0.9283299999999999,0.98911,1.1817799999999998,1.78567,1221.41,601.75,1221.0,47.81
2017-05-12,2390.9,6121.23,20896.61,3436.53,113.3,0.9152480322167307,6.8972,18.764,1.35189941868325,10.4,0.9283299999999999,0.99244,1.17956,1.76567,1221.89,605.16,1227.9,47.83
2017-05-15,2402.32,6149.67,20981.94,3464.25,113.54,0.91082976591675,6.89,18.66,1.3468013468013467,10.42,0.92889,1.00078,1.17944,1.74511,1223.95,604.93,1231.5,48.86
2017-05-16,2400.67,6169.87,20979.75,3466.14,113.24,0.9031791907514451,6.884,18.6195,1.3460761879122358,10.65,0.9283299999999999,0.99911,1.18117,1.7453900000000002,1224.94,606.11,1234.05,48.64
2017-05-17,2357.03,6011.24,20606.93,3369.73,111.46,0.8981498113885397,6.8773,18.628,1.3466199838405601,15.59,0.9283299999999999,1.00356,1.17839,1.73289,1223.55,611.35,1244.6,49.04
2017-05-18,2365.72,6055.13,20663.02,3382.62,110.82,0.8984725965858041,6.888,18.9265,1.3455328310010766,14.66,0.9277799999999999,1.00994,1.17172,1.7045599999999999,1222.35,610.37,1261.35,49.36
2017-05-19,2381.73,6083.7,20804.84,3398.16,111.47,0.8936550491510277,6.883,18.678,1.3424620754463685,12.04,0.92889,1.01711,1.18644,1.7228900000000003,1225.28,610.29,1251.85,50.32
2017-05-22,2394.02,6133.62,20894.83,3422.54,111.15,0.8899964400142399,6.8828,18.6695,1.337613697164259,10.93,0.92889,1.02939,1.192,1.7265,1227.07,610.16,1255.25,50.81
2017-05-23,2398.42,6138.71,20937.91,3432.09,111.64,0.8930166101089481,6.888,18.638,1.336005344021376,10.72,0.93056,1.02356,1.1886700000000001,1.7195599999999998,1228.22,608.12,1259.9,51.12
2017-05-24,2404.39,6163.02,21012.42,3435.88,112.02,0.894854586129754,6.8883,18.5665,1.3399437223636608,10.02,0.93056,1.03272,1.19761,1.72567,1228.78,608.94,1251.35,50.99
2017-05-25,2415.07,6205.26,21082.95,3438.07,111.7,0.8914244963451596,6.8672,18.466,1.339405304045004,9.99,0.93,1.04383,1.20039,1.7228900000000003,1229.54,609.8,1257.1,48.57
2017-05-26,2415.82,6210.19,21080.28,3435.22,111.3,0.8952551477170994,6.8525,18.499,1.3440860215053763,9.81,0.93,1.04467,1.2017799999999998,1.72122,1229.33,610.54,1265.0,49.58
2017-05-29,2415.82,6210.19,21080.28,3435.22,111.3,0.8952551477170994,6.8525,18.499,1.3440860215053763,9.81,0.93,1.04467,1.2017799999999998,1.72122,1229.97,610.7,1265.0,49.58
2017-05-30,2412.91,6203.19,21029.47,3407.76,110.68,0.8942144326209425,6.8525,18.659,1.3395847287340923,10.38,0.93111,1.0505,1.2017799999999998,1.7215,1230.63,612.39,1262.8,49.63
2017-05-31,2411.8,6198.52,21008.65,3405.31,110.71,0.8899964400142399,6.8098,18.655,1.3446282102998521,10.41,0.92889,1.06033,1.21,1.7237200000000001,1230.68,613.98,1263.8,48.29
